Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2002-03,Kharif,513,Hectare,77,Tonnes,0.150097466
Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2002-03,Rabi,12797,Hectare,2483,Tonnes,0.194029851
Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2003-04,Kharif,1309,Hectare,712,Tonnes,0.543926662
Andhra Pradesh,VIZIANAGARAM,Moong(Green Gram),2003-04,Rabi,19958,Hectare,6626,Tonnes,0.331997194
Andhra Pradesh,WARANGAL,Moong(Green Gram),2001-02,Kharif,30636,Hectare,15961,Tonnes,0.52098838
Andhra Pradesh,WARANGAL,Moong(Green Gram),2001-02,Rabi,51,Hectare,16,Tonnes,0.31372549
Andhra Pradesh,WARANGAL,Moong(Green Gram),2002-03,Kharif,23479,Hectare,4625,Tonnes,0.196984539
Andhra Pradesh,WARANGAL,Moong(Green Gram),2002-03,Rabi,2014,Hectare,514,Tonnes,0.255213505
Andhra Pradesh,WARANGAL,Moong(Green Gram),2003-04,Kharif,31832,Hectare,17476,Tonnes,0.549007288
Andhra Pradesh,WARANGAL,Moong(Green Gram),2003-04,Rabi,1760,Hectare,595,Tonnes,0.338068182
Andhra Pradesh,WEST GODAVARI,Moong(Green Gram),2001-02,Kharif,119,Hectare,57,Tonnes,0.478991597
Andhra Pradesh,WEST GODAVARI,Moong(Green Gram),2001-02,Rabi,1975,Hectare,602,Tonnes,0.304810127
